,player_international,actual_team,number,Name,Nationalite,mois_de_naissance,jour_de_naissance,anne_de_naissance,age_actuel,taille_en_m,Poste,Pied_fort,id,Unnamed: 0,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,dico_fifa,Dribbling,Marking,Aggression,Reactions,Interceptions,Vision,Composure,Crossing,Acceleration,Strength,Balance,Agility,Penalties,Volleys,Power,Jumping,Heading,Curve,Injury,Finishing,player_value
90,False, Real Saragosse,11,, Argentin   Italien[1],mars,6,1996,26,"1,75",Milieu relayeur,Droit,3256,125,Valentin Vada,21,859,2,0.8445480056107044,1,0.3140498977154493,12,7,4,0,M S,Bordeaux,2,0.8445480056107044,4.92079078219831,4.112985057756305,"{'Dribbling': '65', 'Marking': 'None', 'Aggression': '70', 'Reactions': '69', 'Interceptions': '67', 'Vision': '71', 'Composure': '68', 'Crossing': '68', 'Acceleration': '62', 'Stamina': '75', 'Strength': '80', 'Balance': '78', 'Agility': '74', 'Jumping': '58', 'Heading': '52', 'Finishing': '64', 'Curve': '72', 'Penalties': '67', 'Volleys': '64'}",65.0,None,70.0,69.0,67.0,71.0,68.0,68.0,62.0,80.0,,74.0,67.0,64.0,,58.0,52.0,72.0,,64.0,"1,00 mio. €"
91,True, Beşiktaş JK,18,, Algérien Français,mai,9,1992,30,"1,82",Ailier droit,Gauche,3276,126,Rachid Ghezzal,26,990,2,2.354957007803023,3,2.8788568740710616,29,16,2,1,F M S,Monaco,2,2.354957007803023,7.623757604509592,4.717470538802445,"{'Dribbling': '82', 'Marking': 'None', 'Aggression': '48', 'Reactions': '74', 'Interceptions': '27', 'Vision': '81', 'Composure': '75', 'Crossing': '84', 'Acceleration': '73', 'Stamina': '73', 'Strength': '59', 'Balance': '73', 'Agility': '82', 'Jumping': '54', 'Heading': '56', 'Finishing': '71', 'Curve': '84', 'Penalties': '75', 'Volleys': '62', 'id': 3276}",82.0,None,48.0,74.0,27.0,81.0,75.0,84.0,73.0,59.0,,82.0,75.0,62.0,,54.0,56.0,84.0,,71.0,"8,00 mio. €"
92,True,,,, Burkinabé,avril,27,1988,34,"1,88",Défenseur central,Droit,3279,127,Bakary Koné,28,2462,2,1.0534574212506411,0,0.0174142997711896,10,1,3,0,D S,Strasbourg,2,1.0534574212506411,3.0969310458749533,3.060770994052291,"{'Dribbling': '41', 'Marking': '74', 'Aggression': '77', 'Reactions': '60', 'Interceptions': '74', 'Vision': '41', 'Composure': '67', 'Crossing': '33', 'Acceleration': '62', 'Stamina': '63', 'Strength': '79', 'Balance': '54', 'Agility': '70', 'Jumping': '83', 'Heading': '79', 'Finishing': '31', 'Curve': '46', 'Penalties': '53', 'Volleys': '35', 'Power': 'Header'}",41.0,74,77.0,60.0,74.0,41.0,67.0,33.0,62.0,79.0,,70.0,53.0,35.0,Header,83.0,79.0,46.0,,31.0,325 K €
93,True, Fulham FC(en prêt du Paris Saint-Germain),3,Layvin Marc Kurzawa, Français,septembre,4,1992,30,"1,82","Arrière latéral, latéral gauche",Gauche,3298,128,Layvin Kurzawa,20,1706,2,1.3034825082868338,1,1.433395616710186,21,12,1,0,D S,Paris Saint Germain,2,1.3034825082868338,7.959582453593612,6.622183820232749,"{'Dribbling': '76', 'Marking': 'None', 'Aggression': '73', 'Reactions': '70', 'Interceptions': '73', 'Vision': '75', 'Composure': '74', 'Crossing': '75', 'Acceleration': '75', 'Stamina': '66', 'Strength': '68', 'Balance': '69', 'Agility': '70', 'Jumping': '83', 'Heading': '72', 'Finishing': '66', 'Curve': '69', 'Penalties': '54', 'Volleys': '61', 'Injury': 'Prone'}",76.0,None,73.0,70.0,73.0,75.0,74.0,75.0,75.0,68.0,,70.0,54.0,61.0,,83.0,72.0,69.0,Prone,66.0,"5,00 mio. €"
94,True, Aris Salonique,6,, Burkinabè Français,février,18,1992,30,"1,87","Milieu relayeur, latéral droit",,3340,130,Bryan Dabo,16,1285,2,2.9156596194952726,0,0.5959213962778449,19,14,10,0,F M S,Saint-Etienne,1,1.3954644408077002,3.811334070749581,2.2351793814450502,"{'Dribbling': '73', 'Marking': '68', 'Aggression': '79', 'Reactions': '67', 'Interceptions': '69', 'Vision': '66', 'Composure': '70', 'Crossing': '64', 'Acceleration': '69', 'Stamina': '73', 'Strength': '76', 'Balance': '69', 'Agility': '70', 'Jumping': '81', 'Heading': '70', 'Finishing': '61', 'Curve': '62', 'Penalties': '62', 'Volleys': '59', 'Power': 'Header', 'Solid': 'Player'}",73.0,68,79.0,67.0,69.0,66.0,70.0,64.0,69.0,76.0,,70.0,62.0,59.0,Header,81.0,70.0,62.0,,61.0,600 K €
95,True, Atlético de Madrid,11,Thomas Benoît Lemar[1], Français,novembre,12,1995,27,"1,71",Milieu offensif / Ailier,Gauche,3425,132,Thomas Lemar,30,2384,2,3.695131001994014,8,6.105057471431792,47,55,1,0,M S,Monaco,2,3.695131001994014,13.45476541481912,7.943641886115074,"{'Dribbling': '88', 'Marking': 'None', 'Aggression': '63', 'Reactions': '82', 'Interceptions': '78', 'Vision': '85', 'Composure': '80', 'Crossing': '82', 'Acceleration': '84', 'Stamina': '80', 'Strength': '56', 'Balance': '85', 'Agility': '90', 'Jumping': '68', 'Heading': '54', 'Finishing': '77', 'Curve': '85', 'Penalties': '69', 'Volleys': '77', 'Injury': 'Prone', 'Finesse': 'Shot', 'id': 3425}",88.0,None,63.0,82.0,78.0,85.0,80.0,82.0,84.0,56.0,,90.0,69.0,77.0,,68.0,54.0,85.0,Prone,77.0,"30,00 mio. €"
96,True, FC Nantes,11,, Français,juin,24,1996,26,"1,81",Milieu offensif,Droit,3479,133,Marcus Coco,29,1586,2,2.202660095877945,2,2.170459317043424,28,18,5,0,F M S,Guingamp,2,2.202660095877945,5.025658981874585,1.0716139948926866,"{'Dribbling': '69', 'Marking': 'None', 'Aggression': '49', 'Reactions': '69', 'Interceptions': '54', 'Vision': '66', 'Composure': '67', 'Crossing': '72', 'Acceleration': '80', 'Stamina': '46', 'Strength': '64', 'Balance': '68', 'Agility': '81', 'Jumping': '62', 'Heading': '59', 'Finishing': '64', 'Curve': '59', 'Penalties': '59', 'Volleys': '68', 'Injury': 'Prone'}",69.0,None,49.0,69.0,54.0,66.0,67.0,72.0,80.0,64.0,,81.0,59.0,68.0,,62.0,59.0,59.0,Prone,64.0,"1,50 mio. €"
97,True, SM Caen,29,, Français,juin,12,1988,34,"1,93",Défenseur central,,3488,134,Romain Thomas,28,2473,2,2.3335836455225945,0,0.7965276222676039,17,5,5,0,D M,Angers,2,2.3335836455225945,5.683630470186472,4.887408871203661,"{'Dribbling': '31', 'Marking': 'None', 'Aggression': '76', 'Reactions': '71', 'Interceptions': '74', 'Vision': '37', 'Composure': '73', 'Crossing': '42', 'Acceleration': '33', 'Stamina': '46', 'Strength': '83', 'Balance': '41', 'Agility': '38', 'Jumping': '69', 'Heading': '79', 'Finishing': '30', 'Curve': '39', 'Penalties': '50', 'Volleys': '18', 'Power': 'Header', 'Team': 'Player'}",31.0,None,76.0,71.0,74.0,37.0,73.0,42.0,33.0,83.0,,38.0,50.0,18.0,Header,69.0,79.0,39.0,,30.0,600 K €
98,True, AC Ajaccio,23,, Français Italien[1],avril,29,1987,35,"1,83",Milieu défensif,Gauche,3490,135,Thomas Mangani,35,3032,2,3.497477162629366,6,6.229535223916173,37,63,7,0,M S,Angers,1,2.737382162362337,12.122184701263905,7.294237589463592,"{'Dribbling': '67', 'Marking': 'None', 'Aggression': '70', 'Reactions': '71', 'Interceptions': '70', 'Vision': '75', 'Composure': '75', 'Crossing': '67', 'Acceleration': '44', 'Stamina': '75', 'Strength': '74', 'Balance': '57', 'Agility': '63', 'Jumping': '67', 'Heading': '66', 'Finishing': '63', 'Curve': '74', 'Penalties': '83', 'Volleys': '64'}",67.0,None,70.0,71.0,70.0,75.0,75.0,67.0,44.0,74.0,,63.0,83.0,64.0,,67.0,66.0,74.0,,63.0,600 K €
99,False, Angers SCO,15,, Français,avril,15,1987,35,"1,81",Milieu gauche,,3495,136,Pierrick Capelle,28,1910,2,2.5222078189253807,1,1.9018132127821443,40,30,3,0,D M S,Angers,2,2.5222078189253807,7.220445916056633,3.704573904164136,"{'Dribbling': '73', 'Marking': 'None', 'Aggression': '71', 'Reactions': '74', 'Interceptions': '73', 'Vision': '71', 'Composure': '65', 'Crossing': '75', 'Acceleration': '61', 'Stamina': '75', 'Strength': '65', 'Balance': '64', 'Agility': '72', 'Jumping': '68', 'Heading': '53', 'Finishing': '69', 'Curve': '75', 'Penalties': '63', 'Volleys': '77'}",73.0,None,71.0,74.0,73.0,71.0,65.0,75.0,61.0,65.0,,72.0,63.0,77.0,,68.0,53.0,75.0,,69.0,300 K €
100,True, FC Annecy,17,, Français,août,19,1990,32,"1,80",Milieu de terrain,Droit,3507,137,Vincent Pajot,20,1291,2,1.55069038271904,2,1.6063005877658725,20,9,5,1,M S,Saint-Etienne,2,1.55069038271904,3.808884616009891,1.519172102212906,"{'Dribbling': '67', 'Marking': 'None', 'Aggression': '70', 'Reactions': '71', 'Interceptions': '62', 'Vision': '73', 'Composure': '68', 'Crossing': '65', 'Acceleration': '63', 'Stamina': '77', 'Strength': '71', 'Balance': '71', 'Agility': '69', 'Jumping': '73', 'Heading': '67', 'Finishing': '52', 'Curve': '56', 'Penalties': '59', 'Volleys': '47', 'Injury': 'Prone'}",67.0,None,70.0,71.0,62.0,73.0,68.0,65.0,63.0,71.0,,69.0,59.0,47.0,,73.0,67.0,56.0,Prone,52.0,500 K €
101,True, Aris Limassol,22,, Français,août,19,1988,34,"1,83",Milieu gauche,,3513,138,Kévin Monnet-Paquet,30,1766,2,4.14957326464355,2,1.4160546027123928,27,21,0,0,F M S,Saint-Etienne,2,4.14957326464355,8.269421003758907,3.9591401275247335,"{'Dribbling': '70', 'Marking': '49', 'Aggression': '64', 'Reactions': '70', 'Interceptions': '53', 'Vision': '69', 'Composure': '68', 'Crossing': '73', 'Acceleration': '75', 'Stamina': '74', 'Strength': '71', 'Balance': '69', 'Agility': '72', 'Jumping': '66', 'Heading': '63', 'Finishing': '67', 'Curve': '68', 'Penalties': '57', 'Volleys': '67', 'Injury': 'Prone'}",70.0,49,64.0,70.0,53.0,69.0,68.0,73.0,75.0,71.0,,72.0,57.0,67.0,,66.0,63.0,68.0,Prone,67.0,300 K €
102,True, Atlético Mineiro,34,Jemerson de Jesus Nascimento, Brésilien,août,24,1992,30,"1,84",Défenseur central,,3581,139,Jemerson,33,2857,2,1.263705313205719,0,0.1362510956823825,18,2,7,1,D,Monaco,2,1.263705313205719,5.174960347823799,5.154925319366157,"{'Dribbling': '54', 'Marking': '72', 'Aggression': '75', 'Reactions': '70', 'Interceptions': '72', 'Vision': '46', 'Composure': '72', 'Crossing': '30', 'Acceleration': '62', 'Stamina': '64', 'Strength': '78', 'Balance': '57', 'Agility': '61', 'Jumping': '79', 'Heading': '74', 'Finishing': '28', 'Curve': '26', 'Penalties': '54', 'Volleys': '46'}",54.0,72,75.0,70.0,72.0,46.0,72.0,30.0,62.0,78.0,,61.0,54.0,46.0,,79.0,74.0,26.0,,28.0,"2,00 mio. €"
103,True, Étoile de Brou,10,, Français,janvier,2,1977,46,"1,78",Milieu de terrain,Droit,3583,140,Benjamin Nivet,26,1372,2,1.694859191775322,2,2.3104327470064163,17,27,0,0,M S,Troyes,2,1.694859191775322,6.055648727342486,3.2703903801739216,"{'Dribbling': '62', 'Marking': '58', 'Aggression': '58', 'Reactions': '70', 'Interceptions': '54', 'Vision': '79', 'Composure': '82', 'Crossing': '67', 'Acceleration': '34', 'Stamina': '31', 'Strength': '46', 'Balance': '62', 'Agility': '53', 'Jumping': '30', 'Heading': '58', 'Finishing': '67', 'Curve': '71', 'Penalties': '76', 'Volleys': '66', 'Team': 'Player'}",62.0,58,58.0,70.0,54.0,79.0,82.0,67.0,34.0,46.0,,53.0,76.0,66.0,,30.0,58.0,71.0,,67.0,-
104,True,,,, Français Ivoirien,janvier,13,1997,25,"1,82",Défenseur,Droit,3694,142,Joris Gnagnon,36,2913,2,1.892829714342952,2,0.3213123958557844,28,4,3,0,D S,Rennes,2,1.892829714342952,3.485402707010508,3.431309908628464,"{'Dribbling': '57', 'Marking': '69', 'Aggression': '75', 'Reactions': '60', 'Interceptions': '68', 'Vision': '47', 'Composure': '68', 'Crossing': '45', 'Acceleration': '39', 'Stamina': '34', 'Strength': '88', 'Balance': '44', 'Agility': '33', 'Jumping': '73', 'Heading': '73', 'Finishing': '28', 'Curve': '39', 'Penalties': '45', 'Volleys': '32', 'Power': 'Header'}",57.0,69,75.0,60.0,68.0,47.0,68.0,45.0,39.0,88.0,,33.0,45.0,32.0,Header,73.0,73.0,39.0,,28.0,500 K €
105,True, Dijon FCO,88,, Français,décembre,26,1988,34,"1,88",Milieu de terrain,Droit,3740,143,Lucas Deaux,26,1960,2,1.8662762204185128,1,1.7681402694433928,18,15,6,1,M S,Guingamp,2,1.8662762204185128,4.952773708850145,3.213975411839783,"{'Dribbling': '61', 'Marking': 'None', 'Aggression': '76', 'Reactions': '68', 'Interceptions': '62', 'Vision': '65', 'Composure': '70', 'Crossing': '59', 'Acceleration': '32', 'Stamina': '79', 'Strength': '82', 'Balance': '49', 'Agility': '60', 'Jumping': '75', 'Heading': '68', 'Finishing': '51', 'Curve': '52', 'Penalties': '48', 'Volleys': '32', 'Injury': 'Prone'}",61.0,None,76.0,68.0,62.0,65.0,70.0,59.0,32.0,82.0,,60.0,48.0,32.0,,75.0,68.0,52.0,Prone,51.0,350 K €
106,True,,,Abdoul Razzagui Camara, Guinéen   Français,février,20,1990,32,"1,77",Ailier gauche,Gauche,3745,144,Abdoul Camara,14,899,2,1.5366931958124042,1,0.7931667994707823,19,10,0,0,F M S,Guingamp,2,1.5366931958124042,2.195842830464244,0.5707698632031679,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '80', 'Reactions': '77', 'Interceptions': '73', 'Vision': '70', 'Composure': '77', 'Crossing': '53', 'Acceleration': '84', 'Stamina': '90', 'Strength': '69', 'Balance': '91', 'Agility': '88', 'Jumping': '80', 'Heading': '53', 'Finishing': '51', 'Curve': '63', 'Penalties': '57', 'Volleys': '49', 'id': 3745}",74.0,None,80.0,77.0,73.0,70.0,77.0,53.0,84.0,69.0,,88.0,57.0,49.0,,80.0,53.0,63.0,,51.0,-
107,True, FC Sion (prêté par Parme Calcio),10,, Français,janvier,28,1995,27,"1,80",Milieu relayeur,Droit,4768,145,Wylan Cyprien,16,942,2,1.196692993864417,2,1.365891294553876,20,18,2,0,M S,Nice,2,1.196692993864417,4.948874499648809,3.3379269763827324,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '72', 'Reactions': '70', 'Interceptions': '71', 'Vision': '70', 'Composure': '76', 'Crossing': '70', 'Acceleration': '64', 'Stamina': '68', 'Strength': '75', 'Balance': '72', 'Agility': '70', 'Jumping': '80', 'Heading': '64', 'Finishing': '65', 'Curve': '73', 'Penalties': '76', 'Volleys': '64', 'Injury': 'Prone'}",71.0,None,72.0,70.0,71.0,70.0,76.0,70.0,64.0,75.0,,70.0,76.0,64.0,,80.0,64.0,73.0,Prone,65.0,"3,00 mio. €"
108,False, AEL Limassol,-,, Français,mars,25,1992,30,"1,69",Milieu de terrain,,4855,146,Bryan Pelé,31,1622,2,1.4683960136026144,2,2.020037011243403,21,23,1,0,M S,Troyes,2,1.4683960136026144,5.855512673035264,3.127323175780475,"{'Dribbling': '70', 'Marking': '47', 'Aggression': '31', 'Reactions': '66', 'Interceptions': '36', 'Vision': '70', 'Composure': '59', 'Crossing': '71', 'Acceleration': '73', 'Stamina': '66', 'Strength': '51', 'Balance': '90', 'Agility': '88', 'Jumping': '45', 'Heading': '49', 'Finishing': '63', 'Curve': '74', 'Penalties': '69', 'Volleys': '48', 'Early': 'Crosser'}",70.0,47,31.0,66.0,36.0,70.0,59.0,71.0,73.0,51.0,,88.0,69.0,48.0,,45.0,49.0,74.0,,63.0,250 K €
109,True, Tottenham Hotspur,38,, Malien Ivoirien,août,30,1996,26,"1,81",Milieu relayeur,,5609,148,Yves Bissouma,24,1556,2,2.052620105445385,1,0.7561026141047478,41,11,3,0,D M S,Lille,2,2.052620105445385,6.764458355493844,4.873623277060688,"{'Dribbling': '81', 'Marking': 'None', 'Aggression': '77', 'Reactions': '79', 'Interceptions': '83', 'Vision': '76', 'Composure': '80', 'Crossing': '65', 'Acceleration': '71', 'Stamina': '82', 'Strength': '75', 'Balance': '77', 'Agility': '73', 'Jumping': '80', 'Heading': '65', 'Finishing': '58', 'Curve': '62', 'Penalties': '58', 'Volleys': '65', 'Power': 'Free-Kick'}",81.0,None,77.0,79.0,83.0,76.0,80.0,65.0,71.0,75.0,,73.0,58.0,65.0,Free-Kick,80.0,65.0,62.0,,58.0,"32,00 mio. €"
110,True, Stade rennais FC,80,Miguel Ângelo da Silva Rocha, Portugais,novembre,10,1994,28,"1,86",Milieu de terrain,Droit,5704,149,Xeka,18,1404,2,2.1411920906975865,3,1.9840950025245547,34,23,4,0,M S,"Dijon,Lille",2,2.1411920906975865,3.5042494162917137,1.407246394082904,"{'Dribbling': '77', 'Marking': '72', 'Aggression': '81', 'Reactions': '75', 'Interceptions': '71', 'Vision': '78', 'Composure': '75', 'Crossing': '58', 'Acceleration': '54', 'Stamina': '78', 'Strength': '75', 'Balance': '55', 'Agility': '60', 'Jumping': '80', 'Heading': '67', 'Finishing': '55', 'Curve': '75', 'Penalties': '56', 'Volleys': '48'}",77.0,72,81.0,75.0,71.0,78.0,75.0,58.0,54.0,75.0,,60.0,56.0,48.0,,80.0,67.0,75.0,,55.0,"9,00 mio. €"
111,True,,,Adama Salimou Diakhaby, Français Sénégalais,juillet,5,1996,26,"1,84",Attaquant,Gauche,5740,152,Adama Diakhaby,22,850,2,1.9421464763581755,3,0.9037377052009106,12,9,2,1,F M S,Monaco,2,1.9421464763581755,3.047243785113096,0.6156216058880091,"{'Dribbling': '69', 'Marking': '22', 'Aggression': '32', 'Reactions': '66', 'Interceptions': '14', 'Vision': '62', 'Composure': '63', 'Crossing': '63', 'Acceleration': '79', 'Stamina': '60', 'Strength': '60', 'Balance': '64', 'Agility': '86', 'Jumping': '73', 'Heading': '63', 'Finishing': '61', 'Curve': '54', 'Penalties': '67', 'Volleys': '61'}",69.0,22,32.0,66.0,14.0,62.0,63.0,63.0,79.0,60.0,,86.0,67.0,61.0,,73.0,63.0,54.0,,61.0,800 K €
112,True, FC Metz,7,, Sénégalais Français (depuis 2021),mars,11,1999,23,"1,87",Avant-centreAilier gauche,Droit,5988,153,Ibrahima Niane,30,817,2,2.4207397690042853,1,1.3936766991391778,38,10,1,0,F M S,Metz,2,2.4207397690042853,3.3064607456326485,0.6814729264006019,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '36', 'Reactions': '67', 'Interceptions': '13', 'Vision': '54', 'Composure': '67', 'Crossing': '56', 'Acceleration': '86', 'Stamina': '69', 'Strength': '72', 'Balance': '56', 'Agility': '78', 'Jumping': '76', 'Heading': '75', 'Finishing': '75', 'Curve': '58', 'Penalties': '71', 'Volleys': '55'}",74.0,None,36.0,67.0,13.0,54.0,67.0,56.0,86.0,72.0,,78.0,71.0,55.0,,76.0,75.0,58.0,,75.0,"3,50 mio. €"
113,False, Cuiabá EC,23,Jonathan Renato Barbosa, Brésilien Bulgare,juillet,10,1991,31,"1,76",Ailier droit,,6059,154,Jonathan Cafu,19,607,2,2.010729391127825,1,0.9133896045386792,14,13,2,0,F M S,Bordeaux,2,2.010729391127825,4.405517212115228,2.394384678453207,"{'Dribbling': '76', 'Marking': '22', 'Aggression': '36', 'Reactions': '69', 'Interceptions': '16', 'Vision': '70', 'Composure': '63', 'Crossing': '63', 'Acceleration': '76', 'Stamina': '72', 'Strength': '45', 'Balance': '74', 'Agility': '76', 'Jumping': '62', 'Heading': '57', 'Finishing': '69', 'Curve': '59', 'Penalties': '63', 'Volleys': '63'}",76.0,22,36.0,69.0,16.0,70.0,63.0,63.0,76.0,45.0,,76.0,63.0,63.0,,62.0,57.0,59.0,,69.0,450 K €
114,True, FC Barcelone,23,Jules Olivier Koundé, Français,novembre,12,1998,24,"1,80",Défenseur central / Latéral droit,Droit,6433,156,Jules Koundé,18,1589,2,1.820598893798888,0,0.0564980003982782,10,3,1,0,D S,Bordeaux,2,1.820598893798888,4.760901149362326,4.615616645663977,"{'Dribbling': '72', 'Marking': 'None', 'Aggression': '75', 'Reactions': '85', 'Interceptions': '86', 'Vision': '62', 'Composure': '82', 'Crossing': '45', 'Acceleration': '85', 'Stamina': '76', 'Strength': '80', 'Balance': '74', 'Agility': '71', 'Jumping': '88', 'Heading': '80', 'Finishing': '47', 'Curve': '42', 'Penalties': '43', 'Volleys': '32'}",72.0,None,75.0,85.0,86.0,62.0,82.0,45.0,85.0,80.0,,71.0,43.0,32.0,,88.0,80.0,42.0,,47.0,"60,00 mio. €"
115,True, Sirens FC,38,, Béninois,juin,1er,1984,38,"1,68",Milieu offensif,Droit,810,159,Stéphane Sessegnon,16,980,1,0.9196870010346174,2,0.726533000357449,20,17,1,0,F M S,Montpellier,1,0.9196870010346174,1.96908238530159,0.8257699906826019,"{'Dribbling': '80', 'Marking': '46', 'Aggression': '76', 'Reactions': '71', 'Interceptions': '72', 'Vision': '79', 'Composure': '77', 'Crossing': '76', 'Acceleration': '72', 'Stamina': '71', 'Strength': '72', 'Balance': '88', 'Agility': '84', 'Jumping': '71', 'Heading': '70', 'Finishing': '70', 'Curve': '73', 'Penalties': '76', 'Volleys': '69'}",80.0,46,76.0,71.0,72.0,79.0,77.0,76.0,72.0,72.0,,84.0,76.0,69.0,,71.0,70.0,73.0,,70.0,50 K €
116,True,,,Giannelli Imbula Wanga Ndangi, Congolais,septembre,12,1992,30,"1,86",Milieu relayeur,Gauche,861,160,Giannelli Imbula,28,2272,1,1.4506424916908145,1,1.842624295502901,33,25,4,0,M,Toulouse,1,1.4506424916908145,6.195779968053103,4.092418421059847,"{'Dribbling': '77', 'Marking': '54', 'Aggression': '60', 'Reactions': '65', 'Interceptions': '58', 'Vision': '67', 'Composure': '75', 'Crossing': '62', 'Acceleration': '63', 'Stamina': '34', 'Strength': '75', 'Balance': '67', 'Agility': '70', 'Jumping': '54', 'Heading': '49', 'Finishing': '51', 'Curve': '65', 'Penalties': '45', 'Volleys': '33'}",77.0,54,60.0,65.0,58.0,67.0,75.0,62.0,63.0,75.0,,70.0,45.0,33.0,,54.0,49.0,65.0,,51.0,400 K €
117,True, Pumas UNAM,33,Daniel Alves da Silva, Brésilien Espagnol,mai,6,1983,39,"1,72",Arrière droit,Droit,1288,161,Dani Alves,25,2064,1,1.368512226268649,7,4.962045067921281,27,46,7,1,D M S,Paris Saint Germain,1,1.368512226268649,21.833226040005684,18.435451047495008,"{'Dribbling': '77', 'Marking': '71', 'Aggression': '80', 'Reactions': '74', 'Interceptions': '74', 'Vision': '78', 'Composure': '82', 'Crossing': '80', 'Acceleration': '72', 'Stamina': '69', 'Strength': '53', 'Balance': '78', 'Agility': '79', 'Jumping': '70', 'Heading': '59', 'Finishing': '63', 'Curve': '83', 'Penalties': '70', 'Volleys': '67', 'Power': 'Free-Kick', 'Early': 'Crosser'}",77.0,71,80.0,74.0,74.0,78.0,82.0,80.0,72.0,53.0,,79.0,70.0,67.0,Free-Kick,70.0,59.0,83.0,,63.0,"1,00 mio. €"
118,True, RC Strasbourg,14,, Français Bosnien,novembre,20,1993,29,"1,82",Milieu de terrain,,1932,164,Sanjin Prcic,19,1570,1,0.4829223025590181,2,0.4940843861550092,18,7,3,0,M S,Rennes,1,0.4829223025590181,4.01823749486357,3.599777778610587,"{'Dribbling': '76', 'Marking': 'None', 'Aggression': '68', 'Reactions': '75', 'Interceptions': '73', 'Vision': '73', 'Composure': '70', 'Crossing': '67', 'Acceleration': '54', 'Stamina': '79', 'Strength': '71', 'Balance': '65', 'Agility': '70', 'Jumping': '54', 'Heading': '60', 'Finishing': '54', 'Curve': '69', 'Penalties': '63', 'Volleys': '57'}",76.0,None,68.0,75.0,73.0,73.0,70.0,67.0,54.0,71.0,,70.0,63.0,57.0,,54.0,60.0,69.0,,54.0,"3,50 mio. €"
119,False, América-MG(en prêt du SC Corinthians),-,Danilo Fernando Avelar, Brésilien,juin,9,1989,33,"1,85","Défenseur gauche, milieu gauche",,1933,165,Danilo Avelar,21,1728,1,0.295619398355484,0,0.7889195950701833,7,14,2,0,D M S,Amiens,1,0.295619398355484,1.6262276154011488,0.9461994133889676,"{'Dribbling': '75', 'Marking': '73', 'Aggression': '72', 'Reactions': '70', 'Interceptions': '72', 'Vision': '37', 'Composure': '70', 'Crossing': '80', 'Acceleration': '67', 'Stamina': '56', 'Strength': '73', 'Balance': '64', 'Agility': '68', 'Jumping': '66', 'Heading': '68', 'Finishing': '38', 'Curve': '79', 'Penalties': '79', 'Volleys': '54', 'Long': 'Throw-in', 'Injury': 'Prone', 'Early': 'Crosser'}",75.0,73,72.0,70.0,72.0,37.0,70.0,80.0,67.0,73.0,,68.0,79.0,54.0,,66.0,68.0,79.0,Prone,38.0,300 K €
120,True, Western United,16,, Slovène,mai,21,1990,32,"1,89",Milieu défensif,Droit,2083,166,Rene Krhin,18,1312,1,2.040706127882004,0,0.1026223022490739,11,2,5,0,M S,Nantes,1,2.040706127882004,3.005347464233637,1.9342869110405445,"{'Dribbling': '55', 'Marking': '73', 'Aggression': '75', 'Reactions': '69', 'Interceptions': '74', 'Vision': '62', 'Composure': '72', 'Crossing': '56', 'Acceleration': '33', 'Stamina': '62', 'Strength': '77', 'Balance': '41', 'Agility': '40', 'Jumping': '48', 'Heading': '61', 'Finishing': '44', 'Curve': '60', 'Penalties': '58', 'Volleys': '47'}",55.0,73,75.0,69.0,74.0,62.0,72.0,56.0,33.0,77.0,,40.0,58.0,47.0,,48.0,61.0,60.0,,44.0,250 K €
121,True, ES Troyes AC,23,, Français Marocain,décembre,27,1985,37,"1,90",Défenseur,Droit,2412,167,Adil Rami,33,2960,1,1.557884086854756,2,1.5721805039793253,16,9,5,0,D,Marseille,1,1.557884086854756,10.059884519316256,9.088780061341822,"{'Dribbling': '55', 'Marking': 'None', 'Aggression': '77', 'Reactions': '70', 'Interceptions': '71', 'Vision': '44', 'Composure': '73', 'Crossing': '36', 'Acceleration': '34', 'Stamina': '53', 'Strength': '87', 'Balance': '53', 'Agility': '48', 'Jumping': '68', 'Heading': '71', 'Finishing': '45', 'Curve': '43', 'Penalties': '48', 'Volleys': '39', 'Power': 'Header'}",55.0,None,77.0,70.0,71.0,44.0,73.0,36.0,34.0,87.0,,48.0,48.0,39.0,Header,68.0,71.0,43.0,,45.0,300 K €
122,False, Ferencváros TC,7,Wergiton do Rosário Calmon, Brésil,septembre,20,1988,34,"1,81",Milieu de terrain,Droit,3202,168,Somália,27,2024,1,1.6247658841311932,0,1.7320945896208286,28,21,2,0,F M S,Toulouse,1,1.6247658841311932,5.285474561154842,2.2930438863113523,"{'Dribbling': '63', 'Marking': '33', 'Aggression': '64', 'Reactions': '66', 'Interceptions': '34', 'Vision': '39', 'Crossing': '41', 'Acceleration': '45', 'Stamina': '56', 'Strength': '77', 'Balance': '43', 'Agility': '54', 'Jumping': '87', 'Heading': '88', 'Finishing': '79', 'Curve': '33', 'Penalties': '71', 'Volleys': '67', 'Power': 'Header'}",63.0,33,64.0,66.0,34.0,39.0,,41.0,45.0,77.0,,54.0,71.0,67.0,Header,87.0,88.0,33.0,,79.0,400 K €
